priority_rank,priority_tier_number,priority_tier,cross_signature_consistency_score,pert_id,pert_iname,ATLAS_SIG_A_TOP150,ATLAS_SIG_B_TOP100,ATLAS_SIG_B_TOP150,n_signatures,n_negative,n_strong_negative,mean_tau,median_tau,minimum_tau,strong_negative_threshold,consensus_rank,A_TOP150_negative,A_TOP150_strong_negative,B_TOP100_negative,B_TOP100_strong_negative,B_TOP150_negative,B_TOP150_strong_negative,pubchem_cid,pubchem_title,molecular_formula,molecular_weight,canonical_smiles,isomeric_smiles,inchi,inchikey,pubchem_status,compound_classification,classification_reason,regulatory_status,regulatory_source,regulatory_verification_date,has_pubchem_identity,has_structure,multi_signature_negative,strong_cmap_support,downstream_status
934,3,Tier 3 — Partial reversal,2,BRD-K73991644,isoquercetin,0.000000,-6.934295,-9.167049,3,2,0,-5.367115,-6.934295,-9.167049,-90.000000,934,False,False,True,False,True,False,5280804.000000,Isoquercetin,C21H20O12,464.4,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)CO)O)O)O)O)O,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)O,"InChI=1S/C21H20O12/c22-6-13-15(27)17(29)18(30)21(32-13)33-20-16(28)14-11(26)4-8(23)5-12(14)31-19(20)7-1-2-9(24)10(25)3-7/h1-5,13,15,17-18,21-27,29-30H,6H2/t13-,15-,17+,18-,21+/m1/s1",OVSQVDMCBVZWGM-QSOFNFLRSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
935,3,Tier 3 — Partial reversal,2,BRD-A31204924,mitotane,0.000000,-8.799133,-6.739179,3,2,0,-5.179437,-6.739179,-8.799133,-90.000000,935,False,False,True,False,True,False,4211.000000,Mitotane,C14H10Cl4,320.0,C1=CC=C(C(=C1)C(C2=CC=C(C=C2)Cl)C(Cl)Cl)Cl,C1=CC=C(C(=C1)C(C2=CC=C(C=C2)Cl)C(Cl)Cl)Cl,"InChI=1S/C14H10Cl4/c15-10-7-5-9(6-8-10)13(14(17)18)11-3-1-2-4-12(11)16/h1-8,13-14H",JWBOIMRXGHLCPP-UHFFFAOYSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
936,3,Tier 3 — Partial reversal,2,BRD-A85234536,N6-cyclopentyladenosine,21.928629,-9.297014,-6.619029,3,2,0,2.004195,-6.619029,-9.297014,-90.000000,936,False,False,True,False,True,False,657378.000000,N6-Cyclopentyladenosine,C15H21N5O4,335.36,C1CCC(C1)NC2=C3C(=NC=N2)N(C=N3)C4C(C(C(O4)CO)O)O,C1CCC(C1)NC2=C3C(=NC=N2)N(C=N3)[C@H]4[C@@H]([C@@H]([C@H](O4)CO)O)O,"InChI=1S/C15H21N5O4/c21-5-9-11(22)12(23)15(24-9)20-7-18-10-13(16-6-17-14(10)20)19-8-3-1-2-4-8/h6-9,11-12,15,21-23H,1-5H2,(H,16,17,19)/t9-,11-,12-,15-/m1/s1",SQMWSBKSHWARHU-SDBHATRESA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
937,3,Tier 3 — Partial reversal,2,BRD-K28863208,PNU-282987,1.585624,-6.579898,-6.597593,3,2,0,-3.863956,-6.579898,-6.597593,-90.000000,937,False,False,True,False,True,False,11243536.000000,"Benzamide, N-(3R)-1-azabicyclo(2.2.2)oct-3-yl-4-chloro-, hydrochloride (1:1)",C14H18Cl2N2O,301.2,C1CN2CCC1C(C2)NC(=O)C3=CC=C(C=C3)Cl.Cl,C1CN2CCC1[C@H](C2)NC(=O)C3=CC=C(C=C3)Cl.Cl,"InChI=1S/C14H17ClN2O.ClH/c15-12-3-1-11(2-4-12)14(18)16-13-9-17-7-5-10(13)6-8-17;/h1-4,10,13H,5-9H2,(H,16,18);1H/t13-;/m0./s1",HSEQUIRZHDYOIX-ZOWNYOTGSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
938,3,Tier 3 — Partial reversal,2,BRD-K42095107,daidzein,-6.451620,-11.170626,7.257739,3,2,0,-3.454836,-6.451620,-11.170626,-90.000000,938,True,False,True,False,False,False,5281708.000000,Daidzein,C15H10O4,254.24,C1=CC(=CC=C1C2=COC3=C(C2=O)C=CC(=C3)O)O,C1=CC(=CC=C1C2=COC3=C(C2=O)C=CC(=C3)O)O,"InChI=1S/C15H10O4/c16-10-3-1-9(2-4-10)13-8-19-14-7-11(17)5-6-12(14)15(13)18/h1-8,16-17H",ZQSIJRDFPHDXIC-UHFFFAOYSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
939,3,Tier 3 — Partial reversal,2,BRD-K50417881,eticlopride,0.775194,-6.406246,-19.224092,3,2,0,-8.285048,-6.406246,-19.224092,-90.000000,939,False,False,True,False,True,False,57267.000000,Eticlopride,C17H25ClN2O3,340.8,CCC1=CC(=C(C(=C1O)C(=O)NCC2CCCN2CC)OC)Cl,CCC1=CC(=C(C(=C1O)C(=O)NC[C@@H]2CCCN2CC)OC)Cl,"InChI=1S/C17H25ClN2O3/c1-4-11-9-13(18)16(23-3)14(15(11)21)17(22)19-10-12-7-6-8-20(12)5-2/h9,12,21H,4-8,10H2,1-3H3,(H,19,22)/t12-/m0/s1",AADCDMQTJNYOSS-LBPRGKRZSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
940,3,Tier 3 — Partial reversal,2,BRD-K29733039,deforolimus,0.000000,-6.401520,-22.776600,3,2,0,-9.726040,-6.401520,-22.776600,-90.000000,940,False,False,True,False,True,False,11520894.000000,Ridaforolimus,C53H84NO14P,990.2,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)OP(=O)(C)C)C)C)O)OC)C)C)C)OC,C[C@@H]1CC[C@H]2C[C@@H](/C(=C/C=C/C=C/[C@H](C[C@H](C(=O)[C@@H]([C@@H](/C(=C/[C@H](C(=O)C[C@H](OC(=O)[C@@H]3CCCCN3C(=O)C(=O)[C@@]1(O2)O)[C@H](C)C[C@@H]4CC[C@H]([C@@H](C4)OC)OP(=O)(C)C)C)/C)O)OC)C)C)/C)OC,"InChI=1S/C53H84NO14P/c1-32-18-14-13-15-19-33(2)44(63-8)30-40-23-21-38(7)53(61,67-40)50(58)51(59)54-25-17-16-20-41(54)52(60)66-45(35(4)28-39-22-24-43(46(29-39)64-9)68-69(11,12)62)31-42(55)34(3)27-37(6)48(57)49(65-10)47(56)36(5)26-32/h13-15,18-19,27,32,34-36,38-41,43-46,48-49,57,61H,16-17,20-26,28-31H2,1-12H3/b15-13+,18-14+,33-19+,37-27+/t32-,34-,35-,36-,38-,39+,40+,41+,43-,44+,45+,46-,48-,49+,53-/m1/s1",BUROJSBIWGDYCN-GAUTUEMISA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
941,3,Tier 3 — Partial reversal,2,BRD-K56334280,amonafide,0.000000,-7.258633,-6.305694,3,2,0,-4.521442,-6.305694,-7.258633,-90.000000,941,False,False,True,False,True,False,50515.000000,Amonafide,C16H17N3O2,283.32,CN(C)CCN1C(=O)C2=CC=CC3=CC(=CC(=C32)C1=O)N,CN(C)CCN1C(=O)C2=CC=CC3=CC(=CC(=C32)C1=O)N,"InChI=1S/C16H17N3O2/c1-18(2)6-7-19-15(20)12-5-3-4-10-8-11(17)9-13(14(10)12)16(19)21/h3-5,8-9H,6-7,17H2,1-2H3",UPALIKSFLSVKIS-UHFFFAOYSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
942,3,Tier 3 — Partial reversal,2,BRD-K09631521,thiotepa,-7.935284,-6.265929,2.607470,3,2,0,-3.864581,-6.265929,-7.935284,-90.000000,942,True,False,True,False,False,False,5453.000000,Thiotepa,C6H12N3PS,189.22,C1CN1P(=S)(N2CC2)N3CC3,C1CN1P(=S)(N2CC2)N3CC3,"InChI=1S/C6H12N3PS/c11-10(7-1-2-7,8-3-4-8)9-5-6-9/h1-6H2",FOCVUCIESVLUNU-UHFFFAOYSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
943,3,Tier 3 — Partial reversal,2,BRD-K52930707,rescinnamine,0.000000,-19.123558,-6.187078,3,2,0,-8.436879,-6.187078,-19.123558,-90.000000,943,False,False,True,False,True,False,5280954.000000,Rescinnamine,C35H42N2O9,634.7,COC1C(CC2CN3CCC4=C(C3CC2C1C(=O)OC)NC5=C4C=CC(=C5)OC)OC(=O)C=CC6=CC(=C(C(=C6)OC)OC)OC,CO[C@H]1[C@@H](C[C@@H]2CN3CCC4=C([C@H]3C[C@@H]2[C@@H]1C(=O)OC)NC5=C4C=CC(=C5)OC)OC(=O)/C=C/C6=CC(=C(C(=C6)OC)OC)OC,"InChI=1S/C35H42N2O9/c1-40-21-8-9-22-23-11-12-37-18-20-15-29(46-30(38)10-7-19-13-27(41-2)33(43-4)28(14-19)42-3)34(44-5)31(35(39)45-6)24(20)17-26(37)32(23)36-25(22)16-21/h7-10,13-14,16,20,24,26,29,31,34,36H,11-12,15,17-18H2,1-6H3/b10-7+/t20-,24+,26-,29-,31+,34+/m1/s1",SZLZWPPUNLXJEA-QEGASFHISA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
944,3,Tier 3 — Partial reversal,2,BRD-K11634954,GBR-13069,-38.927418,5.370153,-6.095842,3,2,0,-13.217702,-6.095842,-38.927418,-90.000000,944,True,False,False,False,True,False,6439447.000000,Gbr-13069,C30H38F2N2O7S2,640.8,CS(=O)(=O)O.CS(=O)(=O)O.C1CN(CCN1CCOC(C2=CC=C(C=C2)F)C3=CC=C(C=C3)F)CC=CC4=CC=CC=C4,CS(=O)(=O)O.CS(=O)(=O)O.C1CN(CCN1CCOC(C2=CC=C(C=C2)F)C3=CC=C(C=C3)F)C/C=C/C4=CC=CC=C4,"InChI=1S/C28H30F2N2O.2CH4O3S/c29-26-12-8-24(9-13-26)28(25-10-14-27(30)15-11-25)33-22-21-32-19-17-31(18-20-32)16-4-7-23-5-2-1-3-6-23;2*1-5(2,3)4/h1-15,28H,16-22H2;2*1H3,(H,2,3,4)/b7-4+;;",GETNYSZHXJZOLF-RDRKJGRWSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
945,3,Tier 3 — Partial reversal,2,BRD-A77722753,hydralazine,-6.087437,-10.320614,15.805964,3,2,0,-0.200696,-6.087437,-10.320614,-90.000000,945,True,False,True,False,False,False,3637.000000,Hydralazine,C8H8N4,160.18,C1=CC=C2C(=C1)C=NN=C2NN,C1=CC=C2C(=C1)C=NN=C2NN,"InChI=1S/C8H8N4/c9-11-8-7-4-2-1-3-6(7)5-10-12-8/h1-5H,9H2,(H,11,12)",RPTUSVTUFVMDQK-UHFFFAOYSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
947,3,Tier 3 — Partial reversal,2,BRD-A10420615,cyclopiazonic-acid,0.000000,-13.317424,-5.855055,3,2,0,-6.390826,-5.855055,-13.317424,-90.000000,947,False,False,True,False,True,False,54682463.000000,Cyclopiazonic Acid,C20H20N2O3,336.4,CC(=O)C1=C(C2C3C(CC4=C5C3=CNC5=CC=C4)C(N2C1=O)(C)C)O,CC(=O)C1=C([C@@H]2[C@@H]3[C@@H](CC4=C5C3=CNC5=CC=C4)C(N2C1=O)(C)C)O,"InChI=1S/C20H20N2O3/c1-9(23)14-18(24)17-16-11-8-21-13-6-4-5-10(15(11)13)7-12(16)20(2,3)22(17)19(14)25/h4-6,8,12,16-17,21,24H,7H2,1-3H3/t12-,16+,17+/m1/s1",SZINUGQCTHLQAZ-DQYPLSBCSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
948,3,Tier 3 — Partial reversal,2,BRD-K30816563,ranitidine,12.604802,-5.776535,-7.864151,3,2,0,-0.345295,-5.776535,-7.864151,-90.000000,948,False,False,True,False,True,False,3001055.000000,Ranitidine,C13H22N4O3S,314.41,CNC(=C[N+](=O)[O-])NCCSCC1=CC=C(O1)CN(C)C,CN/C(=C\[N+](=O)[O-])/NCCSCC1=CC=C(O1)CN(C)C,"InChI=1S/C13H22N4O3S/c1-14-13(9-17(18)19)15-6-7-21-10-12-5-4-11(20-12)8-16(2)3/h4-5,9,14-15H,6-8,10H2,1-3H3/b13-9+",VMXUWOKSQNHOCA-UKTHLTGXSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
949,3,Tier 3 — Partial reversal,2,BRD-K41859756,NVP-AUY922,0.000000,-44.019890,-5.764422,3,2,0,-16.594771,-5.764422,-44.019890,-90.000000,949,False,False,True,False,True,False,135539077.000000,Luminespib,C26H31N3O5,465.5,CCNC(=O)C1=NOC(=C1C2=CC=C(C=C2)CN3CCOCC3)C4=CC(=C(C=C4O)O)C(C)C,CCNC(=O)C1=NOC(=C1C2=CC=C(C=C2)CN3CCOCC3)C4=CC(=C(C=C4O)O)C(C)C,"InChI=1S/C26H31N3O5/c1-4-27-26(32)24-23(18-7-5-17(6-8-18)15-29-9-11-33-12-10-29)25(34-28-24)20-13-19(16(2)3)21(30)14-22(20)31/h5-8,13-14,16,30-31H,4,9-12,15H2,1-3H3,(H,27,32)",NDAZATDQFDPQBD-UHFFFAOYSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
950,3,Tier 3 — Partial reversal,2,BRD-K92817986,BIX-02188,2.607470,-5.715065,-38.282830,3,2,0,-13.796808,-5.715065,-38.282830,-90.000000,950,False,False,True,False,True,False,135398492.000000,(Z)-3-(((3-((dimethylamino)methyl)phenyl)amino)(phenyl)methylene)-2-oxoindoline-6-carboxamide,C25H24N4O2,412.5,CN(C)CC1=CC(=CC=C1)N=C(C2=CC=CC=C2)C3=C(NC4=C3C=CC(=C4)C(=O)N)O,CN(C)CC1=CC(=CC=C1)N=C(C2=CC=CC=C2)C3=C(NC4=C3C=CC(=C4)C(=O)N)O,"InChI=1S/C25H24N4O2/c1-29(2)15-16-7-6-10-19(13-16)27-23(17-8-4-3-5-9-17)22-20-12-11-18(24(26)30)14-21(20)28-25(22)31/h3-14,28,31H,15H2,1-2H3,(H2,26,30)",WGPXKFOFEXJMBD-UHFFFAOYSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
951,3,Tier 3 — Partial reversal,2,BRD-A18419789,etoposide,0.000000,-5.671305,-15.641444,3,2,0,-7.104250,-5.671305,-15.641444,-90.000000,951,False,False,True,False,True,False,36462.000000,Etoposide,C29H32O13,588.6,CC1OCC2C(O1)C(C(C(O2)OC3C4COC(=O)C4C(C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O,C[C@@H]1OC[C@@H]2[C@@H](O1)[C@@H]([C@H]([C@@H](O2)O[C@H]3[C@H]4COC(=O)[C@@H]4[C@@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O,"InChI=1S/C29H32O13/c1-11-36-9-20-27(40-11)24(31)25(32)29(41-20)42-26-14-7-17-16(38-10-39-17)6-13(14)21(22-15(26)8-37-28(22)33)12-4-18(34-2)23(30)19(5-12)35-3/h4-7,11,15,20-22,24-27,29-32H,8-10H2,1-3H3/t11-,15+,20-,21-,22+,24-,25-,26-,27-,29+/m1/s1",VJJPUSNTGOMMGY-MRVIYFEKSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
952,3,Tier 3 — Partial reversal,2,BRD-A22143024,estropipate,-14.700025,-5.620908,0.704722,3,2,0,-6.538737,-5.620908,-14.700025,-90.000000,952,True,False,True,False,False,False,5284555.000000,Ogen,C22H32N2O5S,436.6,CC12CCC3C(C1CCC2=O)CCC4=C3C=CC(=C4)OS(=O)(=O)O.C1CNCCN1,C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CCC4=C3C=CC(=C4)OS(=O)(=O)O.C1CNCCN1,"InChI=1S/C18H22O5S.C4H10N2/c1-18-9-8-14-13-5-3-12(23-24(20,21)22)10-11(13)2-4-15(14)16(18)6-7-17(18)19;1-2-6-4-3-5-1/h3,5,10,14-16H,2,4,6-9H2,1H3,(H,20,21,22);5-6H,1-4H2/t14-,15-,16+,18+;/m1./s1",HZEQBCVBILBTEP-ZFINNJDLSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
954,3,Tier 3 — Partial reversal,2,BRD-K61951118,FG-7142,21.262249,-5.607580,-10.595472,3,2,0,1.686399,-5.607580,-10.595472,-90.000000,954,False,False,True,False,True,False,4375.000000,FG-7142,C13H11N3O,225.25,CNC(=O)C1=NC=C2C(=C1)C3=CC=CC=C3N2,CNC(=O)C1=NC=C2C(=C1)C3=CC=CC=C3N2,"InChI=1S/C13H11N3O/c1-14-13(17)11-6-9-8-4-2-3-5-10(8)16-12(9)7-15-11/h2-7,16H,1H3,(H,14,17)",QMCOPDWHWYSJSA-UHFFFAOYSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
955,3,Tier 3 — Partial reversal,2,BRD-K46317332,proadifen,0.000000,-6.953239,-5.563560,3,2,0,-4.172266,-5.563560,-6.953239,-90.000000,955,False,False,True,False,True,False,4910.000000,Proadifen,C23H31NO2,353.5,CCCC(C1=CC=CC=C1)(C2=CC=CC=C2)C(=O)OCCN(CC)CC,CCCC(C1=CC=CC=C1)(C2=CC=CC=C2)C(=O)OCCN(CC)CC,"InChI=1S/C23H31NO2/c1-4-17-23(20-13-9-7-10-14-20,21-15-11-8-12-16-21)22(25)26-19-18-24(5-2)6-3/h7-16H,4-6,17-19H2,1-3H3",SNTQPLDRUZOSDP-UHFFFAOYSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
957,3,Tier 3 — Partial reversal,2,BRD-K92778217,mefenamic-acid,0.563777,-16.796932,-5.499058,3,2,0,-7.244071,-5.499058,-16.796932,-90.000000,957,False,False,True,False,True,False,4044.000000,Mefenamic Acid,C15H15NO2,241.28,CC1=C(C(=CC=C1)NC2=CC=CC=C2C(=O)O)C,CC1=C(C(=CC=C1)NC2=CC=CC=C2C(=O)O)C,"InChI=1S/C15H15NO2/c1-10-6-5-9-13(11(10)2)16-14-8-4-3-7-12(14)15(17)18/h3-9,16H,1-2H3,(H,17,18)",HYYBABOKPJLUIN-UHFFFAOYSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
958,3,Tier 3 — Partial reversal,2,BRD-K96862998,pirfenidone,0.000000,-23.281265,-5.482670,3,2,0,-9.587978,-5.482670,-23.281265,-90.000000,958,False,False,True,False,True,False,40632.000000,Pirfenidone,C12H11NO,185.22,CC1=CN(C(=O)C=C1)C2=CC=CC=C2,CC1=CN(C(=O)C=C1)C2=CC=CC=C2,"InChI=1S/C12H11NO/c1-10-7-8-12(14)13(9-10)11-5-3-2-4-6-11/h2-9H,1H3",ISWRGOKTTBVCFA-UHFFFAOYSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
960,3,Tier 3 — Partial reversal,2,BRD-K33860217,CP-94253,0.000000,-5.388133,-14.690035,3,2,0,-6.692723,-5.388133,-14.690035,-90.000000,960,False,False,True,False,True,False,4029677.000000,"3-(1,2,5,6-Tetrahydro-4-pyridyl)-5-propoxypyrrolo(3,2-b)pyridine",C15H19N3O,257.33,CCCOC1=NC2=C(C=C1)NC=C2C3=CCNCC3,CCCOC1=NC2=C(C=C1)NC=C2C3=CCNCC3,"InChI=1S/C15H19N3O/c1-2-9-19-14-4-3-13-15(18-14)12(10-17-13)11-5-7-16-8-6-11/h3-5,10,16-17H,2,6-9H2,1H3",KWQWBZIGHIOKIO-UHFFFAOYSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
961,3,Tier 3 — Partial reversal,2,BRD-A24643465,homoharringtonine,0.000000,-5.355885,-5.426357,3,2,0,-3.594081,-5.355885,-5.426357,-90.000000,961,False,False,True,False,True,False,285033.000000,Omacetaxine Mepesuccinate,C29H39NO9,545.6,CC(C)(CCCC(CC(=O)OC)(C(=O)OC1C2C3=CC4=C(C=C3CCN5C2(CCC5)C=C1OC)OCO4)O)O,CC(C)(CCC[C@@](CC(=O)OC)(C(=O)O[C@H]1[C@H]2C3=CC4=C(C=C3CCN5[C@@]2(CCC5)C=C1OC)OCO4)O)O,"InChI=1S/C29H39NO9/c1-27(2,33)8-5-10-29(34,16-23(31)36-4)26(32)39-25-22(35-3)15-28-9-6-11-30(28)12-7-18-13-20-21(38-17-37-20)14-19(18)24(25)28/h13-15,24-25,33-34H,5-12,16-17H2,1-4H3/t24-,25-,28+,29-/m1/s1",HYFHYPWGAURHIV-JFIAXGOJSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
962,3,Tier 3 — Partial reversal,2,BRD-K95402279,geranylgeraniol,0.000000,-5.285412,-23.317547,3,2,0,-9.534320,-5.285412,-23.317547,-90.000000,962,False,False,True,False,True,False,5281365.000000,Geranylgeraniol,C20H34O,290.5,CC(=CCCC(=CCCC(=CCCC(=CCO)C)C)C)C,CC(=CCC/C(=C/CC/C(=C/CC/C(=C/CO)/C)/C)/C)C,"InChI=1S/C20H34O/c1-17(2)9-6-10-18(3)11-7-12-19(4)13-8-14-20(5)15-16-21/h9,11,13,15,21H,6-8,10,12,14,16H2,1-5H3/b18-11+,19-13+,20-15+",OJISWRZIEWCUBN-QIRCYJPOSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
963,3,Tier 3 — Partial reversal,2,BRD-K39120595,bithionol,16.275806,-5.253787,-5.925996,3,2,0,1.698674,-5.253787,-5.925996,-90.000000,963,False,False,True,False,True,False,2406.000000,Bithionol,C12H6Cl4O2S,356.0,C1=C(C=C(C(=C1SC2=C(C(=CC(=C2)Cl)Cl)O)O)Cl)Cl,C1=C(C=C(C(=C1SC2=C(C(=CC(=C2)Cl)Cl)O)O)Cl)Cl,"InChI=1S/C12H6Cl4O2S/c13-5-1-7(15)11(17)9(3-5)19-10-4-6(14)2-8(16)12(10)18/h1-4,17-18H",JFIOVJDNOJYLKP-UHFFFAOYSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
964,3,Tier 3 — Partial reversal,2,BRD-K06895174,cisapride,0.029015,-5.179704,-7.223397,3,2,0,-4.124695,-5.179704,-7.223397,-90.000000,964,False,False,True,False,True,False,6917698.000000,Cisapride,C23H29ClFN3O4,465.9,COC1CN(CCC1NC(=O)C2=CC(=C(C=C2OC)N)Cl)CCCOC3=CC=C(C=C3)F,CO[C@H]1CN(CC[C@H]1NC(=O)C2=CC(=C(C=C2OC)N)Cl)CCCOC3=CC=C(C=C3)F,"InChI=1S/C23H29ClFN3O4/c1-30-21-13-19(26)18(24)12-17(21)23(29)27-20-8-10-28(14-22(20)31-2)9-3-11-32-16-6-4-15(25)5-7-16/h4-7,12-13,20,22H,3,8-11,14,26H2,1-2H3,(H,27,29)/t20-,22+/m1/s1",DCSUBABJRXZOMT-IRLDBZIGSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
966,3,Tier 3 — Partial reversal,2,BRD-K38197229,bumetanide,0.000000,-5.144468,-7.102208,3,2,0,-4.082225,-5.144468,-7.102208,-90.000000,966,False,False,True,False,True,False,2471.000000,Bumetanide,C17H20N2O5S,364.4,CCCCNC1=C(C(=CC(=C1)C(=O)O)S(=O)(=O)N)OC2=CC=CC=C2,CCCCNC1=C(C(=CC(=C1)C(=O)O)S(=O)(=O)N)OC2=CC=CC=C2,"InChI=1S/C17H20N2O5S/c1-2-3-9-19-14-10-12(17(20)21)11-15(25(18,22)23)16(14)24-13-7-5-4-6-8-13/h4-8,10-11,19H,2-3,9H2,1H3,(H,20,21)(H2,18,22,23)",MAEIEVLCKWDQJH-UHFFFAOYSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
967,3,Tier 3 — Partial reversal,2,BRD-A67981824,cefotaxime,3.276956,-29.016073,-5.071164,3,2,0,-10.270094,-5.071164,-29.016073,-90.000000,967,False,False,True,False,True,False,5742673.000000,Cefotaxime,C16H17N5O7S2,455.5,CC(=O)OCC1=C(N2C(C(C2=O)NC(=O)C(=NOC)C3=CSC(=N3)N)SC1)C(=O)O,CC(=O)OCC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)/C(=N\OC)/C3=CSC(=N3)N)SC1)C(=O)O,"InChI=1S/C16H17N5O7S2/c1-6(22)28-3-7-4-29-14-10(13(24)21(14)11(7)15(25)26)19-12(23)9(20-27-2)8-5-30-16(17)18-8/h5,10,14H,3-4H2,1-2H3,(H2,17,18)(H,19,23)(H,25,26)/b20-9-/t10-,14-/m1/s1",GPRBEKHLDVQUJE-QSWIMTSFSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
